"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0M670","2020-02-28 21:00:00","43.000","2.000","1.600","20.600","0.860","1011.800","","0.000","-99.000","-99.000","-99.000","25.900","","17.600",""
"C0Z061","2020-02-28 21:00:00","174.000","110.000","0.600","21.100","0.990","1001.300","","0.000","-99.000","-99.000","-99.000","27.600","","16.100",""
"C0M730","2020-02-28 21:00:00","40.000","6.000","1.000","21.700","0.800","1012.000","","0.000","-99.000","-99.000","-99.000","28.400","","18.300",""
"C0U750","2020-02-28 21:00:00","398.000","194.000","3.700","18.600","1.000","972.000","","10.000","-99.000","-99.000","-99.000","19.100","","16.500",""
"C0A650","2020-02-28 21:00:00","287.000","0.000","0.000","16.500","0.990","985.000","","1.500","-99.000","-99.000","-99.000","23.900","","16.400",""
"C0K400","2020-02-28 21:00:00","65.000","0.000","0.000","20.100","0.990","1010.500","","0.000","-99.000","-99.000","-99.000","25.200","","17.900",""
"C0I370","2020-02-28 21:00:00","671.000","0.000","0.000","17.600","0.910","942.700","","0.000","-99.000","-99.000","-99.000","24.200","","14.100",""
"C0S750","2020-02-28 21:00:00","2280.000","321.000","0.400","7.700","0.970","777.100","","0.000","-99.000","-99.000","-99.000","17.000","","5.000",""
"C0R650","2020-02-28 21:00:00","29.000","220.000","0.300","23.500","0.860","1015.000","","0.000","-99.000","-99.000","-99.000","28.100","","20.600",""
"C0E740","2020-02-28 21:00:00","27.000","245.000","0.400","16.800","1.000","1008.400","","0.000","-99.000","-99.000","-99.000","22.400","","16.800",""
"C0AI20","2020-02-28 21:00:00","25.000","153.000","0.700","16.900","0.960","1014.800","","0.500","-99.000","-99.000","-99.000","22.000","","16.900",""
"C0E550","2020-02-28 21:00:00","84.000","62.000","0.600","17.100","0.980","1008.400","","0.000","-99.000","-99.000","-99.000","22.300","","17.100",""
"C0X060","2020-02-28 21:00:00","19.000","329.000","0.300","19.600","0.900","1016.800","","0.000","-99.000","-99.000","-99.000","27.800","","16.300",""
"C0R510","2020-02-28 21:00:00","31.000","313.000","0.600","24.300","0.640","1014.000","","0.000","-99.000","-99.000","-99.000","28.800","","20.800",""
"C0AC60","2020-02-28 21:00:00","55.000","0.000","0.100","19.200","0.990","1011.300","","0.000","-99.000","-99.000","-99.000","25.200","","17.400",""
"C0UA70","2020-02-28 21:00:00","547.000","167.000","3.200","18.100","0.990","956.400","","17.000","-99.000","-99.000","-99.000","19.500","","16.000",""
"C0G740","2020-02-28 21:00:00","24.000","33.000","1.000","20.100","0.870","1014.800","","0.000","-99.000","-99.000","-99.000","23.500","","18.000",""
"C0F9N0","2020-02-28 21:00:00","75.000","111.000","0.900","21.500","0.820","1008.300","","0.000","-99.000","-99.000","-99.000","26.300","","19.200",""
"C0F9T0","2020-02-28 21:00:00","111.000","335.000","0.700","20.600","0.840","1003.700","","0.000","-99.000","-99.000","-99.000","24.400","","17.700",""
"C0S710","2020-02-28 21:00:00","382.000","211.000","0.900","18.800","0.910","976.000","","0.000","-99.000","-99.000","-99.000","25.000","","15.100",""
"C0M680","2020-02-28 21:00:00","37.000","346.000","0.800","20.300","0.930","1014.700","","0.000","-99.000","-99.000","-99.000","25.900","","17.700",""
"C0X220","2020-02-28 21:00:00","26.000","22.000","1.900","20.600","0.850","1014.200","","0.000","-99.000","-99.000","-99.000","23.800","","18.100",""
"C0R560","2020-02-28 21:00:00","22.000","322.000","0.500","24.000","0.690","1015.200","","0.000","-99.000","-99.000","-99.000","27.400","","20.300",""
"C0F9P0","2020-02-28 21:00:00","26.000","0.000","0.100","19.600","0.920","1014.700","","0.000","-99.000","-99.000","-99.000","22.600","","18.400",""
"C0O970","2020-02-28 21:00:00","71.000","339.000","0.300","20.700","0.860","1009.200","","0.000","-99.000","-99.000","-99.000","29.600","","16.900",""
"C0F0B0","2020-02-28 21:00:00","311.000","96.000","1.300","18.500","0.940","981.600","","0.000","-99.000","-99.000","-99.000","22.500","","15.300",""
"C0R700","2020-02-28 21:00:00","19.000","94.000","0.600","23.900","0.750","1015.700","","0.000","-99.000","-99.000","-99.000","27.200","","20.500",""
"C0R620","2020-02-28 21:00:00","34.000","100.000","3.000","23.600","0.830","1014.500","","0.500","-99.000","-99.000","-99.000","25.800","","21.600",""
"C0C660","2020-02-28 21:00:00","176.000","168.000","1.000","18.700","0.880","997.200","","0.000","-99.000","-99.000","-99.000","22.100","","17.400",""
"C0SA10","2020-02-28 21:00:00","411.000","151.000","1.000","20.000","0.920","972.200","","0.000","-99.000","-99.000","-99.000","28.800","","16.300",""
"C0K460","2020-02-28 21:00:00","60.000","6.000","1.500","20.200","0.890","1009.500","","0.000","-99.000","-99.000","-99.000","25.100","","18.200",""
"C0X100","2020-02-28 21:00:00","10.000","319.000","1.400","22.400","0.800","1014.600","","0.000","-99.000","-99.000","-99.000","26.400","","19.400",""
"C0K560","2020-02-28 21:00:00","117.000","109.000","0.600","18.800","0.910","1004.500","","0.000","-99.000","-99.000","-99.000","26.900","","16.900",""
"C0R150","2020-02-28 21:00:00","105.000","310.000","0.300","23.000","0.930","1004.000","","0.000","-99.000","-99.000","-99.000","30.600","","19.800",""
"C0S690","2020-02-28 21:00:00","522.000","0.000","0.200","18.600","0.980","959.400","","7.000","-99.000","-99.000","-99.000","26.400","","16.800",""
"C0U870","2020-02-28 21:00:00","474.000","0.000","0.000","18.200","0.900","965.100","","4.000","-99.000","-99.000","-99.000","19.600","","16.200",""
"C0A520","2020-02-28 21:00:00","48.000","0.000","0.000","19.100","0.900","1012.300","","0.000","-99.000","-99.000","-99.000","26.300","","18.300",""
"C0X130","2020-02-28 21:00:00","27.000","349.000","1.100","21.900","0.850","1013.500","","0.000","-99.000","-99.000","-99.000","27.700","","18.800",""
"C0V400","2020-02-28 21:00:00","56.000","357.000","0.500","23.400","0.750","1010.200","","0.000","-99.000","-99.000","-99.000","27.700","","19.000",""
"C0UA40","2020-02-28 21:00:00","1121.000","0.000","0.000","14.700","0.990","893.800","","5.000","-99.000","-99.000","-99.000","17.300","","12.900",""
"C0G720","2020-02-28 21:00:00","50.000","5.000","0.500","20.100","0.880","1011.200","","0.000","-99.000","-99.000","-99.000","24.700","","17.900",""
"C0G890","2020-02-28 21:00:00","24.000","100.000","0.500","20.000","1.000","1014.000","","0.000","-99.000","-99.000","-99.000","23.000","","18.600",""
"C0I540","2020-02-28 21:00:00","3344.000","-99.000","-99.000","4.200","0.150","684.700","","-99.000","-99.000","-99.000","-99.000","8.000","","1.100",""
"C0K390","2020-02-28 21:00:00","31.000","45.000","0.700","20.200","0.890","1013.800","","0.000","-99.000","-99.000","-99.000","24.700","","17.800",""
"C0T9A0","2020-02-28 21:00:00","498.000","174.000","1.400","18.200","0.990","962.100","","1.500","-99.000","-99.000","-99.000","21.900","","15.100",""
"C0AH40","2020-02-28 21:00:00","426.000","3.000","1.400","18.800","0.960","967.700","","0.000","-99.000","-99.000","-99.000","23.800","","17.400",""
"C0X280","2020-02-28 21:00:00","22.000","17.000","1.900","20.900","0.840","1015.100","","0.000","-99.000","-99.000","-99.000","23.900","","18.200",""
"C0V620","2020-02-28 21:00:00","18.000","309.000","1.100","23.400","0.720","1015.200","","0.000","-99.000","-99.000","-99.000","26.200","","18.800",""
"C0H960","2020-02-28 21:00:00","120.000","207.000","0.300","21.400","0.910","1002.100","","0.000","-99.000","-99.000","-99.000","26.900","","18.100",""
"C0M530","2020-02-28 21:00:00","1385.000","110.000","0.500","13.300","0.950","871.900","","0.000","-99.000","-99.000","-99.000","19.300","","11.300",""
"C0R170","2020-02-28 21:00:00","26.000","0.000","0.100","22.400","0.750","1014.400","","0.000","-99.000","-99.000","-99.000","29.100","","19.900",""
"C0I420","2020-02-28 21:00:00","305.000","0.000","0.000","19.300","0.860","982.500","","0.000","-99.000","-99.000","-99.000","26.400","","15.700",""
"C0A640","2020-02-28 21:00:00","241.000","0.000","0.000","17.800","0.950","992.000","","0.500","-99.000","-99.000","-99.000","25.500","","17.600",""
"C0A930","2020-02-28 21:00:00","216.000","333.000","0.400","16.200","1.000","990.900","","6.000","-99.000","-99.000","-99.000","22.400","","16.100",""
"C0F9M0","2020-02-28 21:00:00","230.000","0.000","0.200","20.000","0.910","990.600","","0.000","-99.000","-99.000","-99.000","23.100","","16.900",""
"C0AC40","2020-02-28 21:00:00","1079.000","269.000","4.400","14.400","0.990","897.000","","1.500","-99.000","-99.000","-99.000","17.000","","12.900",""
"C0AI00","2020-02-28 21:00:00","188.000","122.000","1.000","18.800","0.920","996.700","","0.000","-99.000","-99.000","-99.000","27.100","","17.600",""
"C0T9M0","2020-02-28 21:00:00","92.000","210.000","1.100","20.700","0.990","1009.800","","7.000","-99.000","-99.000","-99.000","26.900","","17.900",""
"C0S960","2020-02-28 21:00:00","32.000","301.000","2.100","21.400","0.890","1014.400","","7.500","-99.000","-99.000","-99.000","25.200","","20.600",""
"C0K430","2020-02-28 21:00:00","30.000","22.000","1.400","19.500","1.000","1014.800","","0.000","-99.000","-99.000","-99.000","24.200","","17.100",""
"C0Z170","2020-02-28 21:00:00","199.000","0.000","0.200","21.400","0.980","997.000","","0.000","-99.000","-99.000","-99.000","28.900","","15.900",""
"C0Z100","2020-02-28 21:00:00","36.000","0.000","0.100","21.600","0.930","1015.900","","0.000","-99.000","-99.000","-99.000","27.400","","16.000",""
"C0U710","2020-02-28 21:00:00","1942.000","0.000","0.000","9.900","0.990","811.400","","1.500","-99.000","-99.000","-99.000","17.000","","8.000",""
"C0SA30","2020-02-28 21:00:00","92.000","287.000","1.700","21.200","0.910","1008.700","","3.500","-99.000","-99.000","-99.000","24.900","","18.700",""
"C0V500","2020-02-28 21:00:00","6.000","352.000","0.300","24.000","0.650","1014.900","","0.000","-99.000","-99.000","-99.000","26.400","","21.000",""
"CM0160","2020-02-28 21:00:00","159.000","0.000","0.100","19.500","0.870","1000.400","","0.000","-99.000","-99.000","-99.000","30.100","","16.800",""
"C0V350","2020-02-28 21:00:00","36.000","262.000","1.100","21.100","0.820","1014.200","","0.000","-99.000","-99.000","-99.000","30.000","","19.500",""
"C0W120","2020-02-28 21:00:00","58.000","-99.000","-99.000","19.500","0.880","1011.100","","0.000","-99.000","-99.000","-99.000","21.200","","18.800",""
"C0R470","2020-02-28 21:00:00","103.000","172.000","0.700","23.700","0.740","1005.900","","0.000","-99.000","-99.000","-99.000","29.400","","19.700",""
"C0M770","2020-02-28 21:00:00","164.000","0.000","0.000","20.200","0.940","998.000","","0.000","-99.000","-99.000","-99.000","25.200","","17.800",""
"C0S930","2020-02-28 21:00:00","248.000","295.000","0.700","20.200","0.860","990.600","","0.000","-99.000","-99.000","-99.000","25.600","","16.400",""
"C0F9Y0","2020-02-28 21:00:00","3313.000","215.000","1.100","5.800","0.160","688.000","","0.000","-99.000","-99.000","-99.000","12.200","","1.700",""
"C0E790","2020-02-28 21:00:00","344.000","107.000","0.800","18.900","1.000","977.400","","0.000","-99.000","-99.000","-99.000","23.700","","15.600",""
"C0O810","2020-02-28 21:00:00","161.000","0.000","0.200","19.900","0.990","999.700","","0.000","-99.000","-99.000","-99.000","27.800","","18.100",""
"C0R520","2020-02-28 21:00:00","18.000","0.000","0.000","24.600","0.810","1015.400","","0.000","-99.000","-99.000","-99.000","27.100","","20.400",""
"C0G880","2020-02-28 21:00:00","92.000","95.000","0.400","20.300","0.850","1006.500","","0.000","-99.000","-99.000","-99.000","25.100","","18.200",""
"C0R260","2020-02-28 21:00:00","76.000","117.000","0.300","23.000","0.820","1008.300","","0.000","-99.000","-99.000","-99.000","29.100","","19.900",""
"C0U950","2020-02-28 21:00:00","1012.000","147.000","3.500","15.100","1.000","906.700","","17.000","-99.000","-99.000","-99.000","16.700","","13.900",""
"C0O860","2020-02-28 21:00:00","38.000","322.000","0.500","21.900","0.990","1012.200","","0.000","-99.000","-99.000","-99.000","27.400","","18.200",""
"C0R320","2020-02-28 21:00:00","7.000","83.000","1.800","23.400","0.830","1016.700","","0.000","-99.000","-99.000","-99.000","28.300","","21.300",""
"C0S980","2020-02-28 21:00:00","901.000","115.000","0.800","17.300","1.000","917.500","","3.000","-99.000","-99.000","-99.000","21.500","","14.300",""
"C0X110","2020-02-28 21:00:00","20.000","350.000","2.100","22.900","0.740","1015.300","","0.000","-99.000","-99.000","-99.000","26.400","","20.100",""
"C0V310","2020-02-28 21:00:00","46.000","0.000","0.100","22.800","0.670","1011.100","","0.000","-99.000","-99.000","-99.000","29.500","","20.000",""
"C0G620","2020-02-28 21:00:00","110.000","270.000","1.300","18.800","0.950","1004.100","","0.000","-99.000","-99.000","-99.000","28.100","","16.800",""
"C0AD50","2020-02-28 21:00:00","84.000","128.000","1.100","19.100","1.000","1008.300","","0.000","-99.000","-99.000","-99.000","24.200","","18.000",""
"C0A9A0","2020-02-28 21:00:00","24.000","0.000","0.000","20.100","0.900","1014.800","","0.000","-99.000","-99.000","-99.000","25.400","","19.500",""
"C0O830","2020-02-28 21:00:00","127.000","123.000","0.600","20.600","0.990","1003.000","","0.000","-99.000","-99.000","-99.000","30.100","","17.400",""
"C0S760","2020-02-28 21:00:00","1621.000","0.000","0.000","12.500","1.000","843.300","","0.000","-99.000","-99.000","-99.000","18.200","","10.400",""
"C0X160","2020-02-28 21:00:00","26.000","328.000","2.400","22.800","0.800","1014.600","","0.000","-99.000","-99.000","-99.000","27.200","","19.400",""
"C0C490","2020-02-28 21:00:00","157.000","200.000","0.300","19.500","0.840","999.100","","0.000","-99.000","-99.000","-99.000","24.200","","18.000",""
"C0R440","2020-02-28 21:00:00","1654.000","68.000","5.200","12.000","1.000","837.500","","0.000","-99.000","-99.000","-99.000","14.900","","10.500",""
"C0M690","2020-02-28 21:00:00","33.000","16.000","1.200","20.600","0.900","1012.700","","0.000","-99.000","-99.000","-99.000","25.800","","17.500",""
"C0V690","2020-02-28 21:00:00","30.000","352.000","0.300","24.300","0.660","1014.200","","0.000","-99.000","-99.000","-99.000","25.400","","20.300",""
"C0Z210","2020-02-28 21:00:00","126.000","0.000","0.000","20.900","0.990","1005.000","","0.000","-99.000","-99.000","-99.000","26.800","","16.100",""
"C0U770","2020-02-28 21:00:00","5.000","322.000","2.100","20.700","0.990","1017.900","","8.500","-99.000","-99.000","-99.000","23.900","","18.300",""
"C0Z080","2020-02-28 21:00:00","298.000","0.000","0.000","19.600","0.970","984.200","","0.500","-99.000","-99.000","-99.000","28.900","","15.300",""
"C0G640","2020-02-28 21:00:00","17.000","0.000","0.000","18.400","0.920","1017.700","","0.000","-99.000","-99.000","-99.000","24.200","","17.300",""
"C0X200","2020-02-28 21:00:00","61.000","269.000","1.400","20.900","0.910","1009.900","","0.000","-99.000","-99.000","-99.000","27.200","","17.200",""
"C0U900","2020-02-28 21:00:00","63.000","250.000","0.900","20.000","0.990","1012.100","","2.500","-99.000","-99.000","-99.000","23.000","","17.700",""
"C0Z230","2020-02-28 21:00:00","31.000","184.000","1.200","21.200","0.910","1015.900","","6.000","-99.000","-99.000","-99.000","24.200","","18.700",""
"C0F9O0","2020-02-28 21:00:00","175.000","0.000","0.000","20.600","1.000","996.800","","0.000","-99.000","-99.000","-99.000","25.000","","17.800",""
"C0C540","2020-02-28 21:00:00","46.000","0.000","0.000","17.300","0.920","1011.900","","0.000","-99.000","-99.000","-99.000","24.400","","17.300",""
"C0V670","2020-02-28 21:00:00","20.000","333.000","1.800","24.200","0.640","1014.700","","0.000","-99.000","-99.000","-99.000","26.400","","19.800",""
"C0A870","2020-02-28 21:00:00","685.000","187.000","2.300","17.700","0.980","938.400","","0.500","-99.000","-99.000","-99.000","20.100","","15.500",""
"C0Z220","2020-02-28 21:00:00","589.000","248.000","0.600","18.100","1.000","953.200","","0.500","-99.000","-99.000","-99.000","22.500","","14.700",""
"C0D560","2020-02-28 21:00:00","147.000","128.000","1.500","18.800","0.860","1000.800","","0.000","-99.000","-99.000","-99.000","22.600","","17.500",""
"C0I380","2020-02-28 21:00:00","258.000","0.000","0.000","19.600","0.950","986.900","","0.000","-99.000","-99.000","-99.000","26.800","","16.700",""
"C0Z020","2020-02-28 21:00:00","211.000","23.000","1.500","21.500","0.990","993.200","","0.000","-99.000","-99.000","-99.000","27.000","","15.500",""
"C0Z190","2020-02-28 21:00:00","62.000","0.000","0.000","20.500","0.990","1011.400","","21.500","-99.000","-99.000","-99.000","24.400","","18.500",""
"C0C710","2020-02-28 21:00:00","143.000","0.000","0.000","16.400","0.990","1001.500","","0.000","-99.000","-99.000","-99.000","24.100","","16.100",""
"C0D360","2020-02-28 21:00:00","523.000","0.000","0.000","15.000","0.840","957.000","","0.000","-99.000","-99.000","-99.000","24.300","","12.700",""
"C0C680","2020-02-28 21:00:00","228.000","122.000","0.800","18.200","0.870","989.400","","0.000","-99.000","-99.000","-99.000","23.400","","16.900",""
"C0X140","2020-02-28 21:00:00","17.000","349.000","0.300","21.700","0.830","1014.700","","0.000","-99.000","-99.000","-99.000","27.100","","18.500",""
"C0V710","2020-02-28 21:00:00","34.000","351.000","1.900","24.300","0.640","1012.900","","0.000","-99.000","-99.000","-99.000","26.800","","20.800",""
"C0G840","2020-02-28 21:00:00","32.000","0.000","0.000","19.200","0.960","1013.100","","0.000","-99.000","-99.000","-99.000","25.900","","17.100",""
"C0S890","2020-02-28 21:00:00","238.000","0.000","0.000","20.300","0.930","994.200","","0.000","-99.000","-99.000","-99.000","27.500","","15.800",""
"C0T820","2020-02-28 21:00:00","550.000","0.000","0.200","18.800","0.860","959.900","","0.000","-99.000","-99.000","-99.000","24.400","","12.600",""
"C0F9I0","2020-02-28 21:00:00","194.000","68.000","0.300","19.800","0.880","994.400","","0.000","-99.000","-99.000","-99.000","21.900","","16.900",""
"C0C650","2020-02-28 21:00:00","208.000","214.000","0.400","17.200","0.930","993.200","","0.000","-99.000","-99.000","-99.000","22.800","","17.000",""
"C0R600","2020-02-28 21:00:00","766.000","277.000","1.900","18.400","0.990","931.200","","0.000","-99.000","-99.000","-99.000","22.000","","17.200",""
"C0Z320","2020-02-28 21:00:00","646.000","0.000","0.000","17.300","1.000","945.600","","0.500","-99.000","-99.000","-99.000","26.300","","12.200",""
"C0V210","2020-02-28 21:00:00","734.000","117.000","0.300","19.500","0.780","936.000","","0.000","-99.000","-99.000","-99.000","27.100","","13.100",""
"C0K240","2020-02-28 21:00:00","1132.000","121.000","1.000","15.800","0.990","895.400","","0.000","-99.000","-99.000","-99.000","22.400","","13.600",""
"C0M520","2020-02-28 21:00:00","15.000","18.000","1.900","19.900","0.880","1015.100","","0.000","-99.000","-99.000","-99.000","25.100","","17.000",""
"C0A530","2020-02-28 21:00:00","300.000","22.000","1.300","17.400","0.990","983.500","","0.000","-99.000","-99.000","-99.000","25.200","","17.200",""
"C0E820","2020-02-28 21:00:00","220.000","193.000","1.300","16.400","0.930","992.500","","0.000","-99.000","-99.000","-99.000","23.200","","15.800",""
"C0K450","2020-02-28 21:00:00","35.000","15.000","1.300","20.300","0.840","1012.600","","0.000","-99.000","-99.000","-99.000","25.800","","17.900",""
"C0G760","2020-02-28 21:00:00","53.000","0.000","0.000","19.600","0.990","1013.700","","0.000","-99.000","-99.000","-99.000","25.400","","17.500",""
"CM0120","2020-02-28 21:00:00","4.000","55.000","2.400","20.600","0.810","1016.700","","0.000","-99.000","-99.000","-99.000","23.200","","18.700",""
"C0Z290","2020-02-28 21:00:00","946.000","0.000","0.000","16.300","0.990","913.600","","0.000","-99.000","-99.000","-99.000","21.200","","13.500",""
"C0V680","2020-02-28 21:00:00","40.000","347.000","1.600","24.100","0.670","1012.300","","0.000","-99.000","-99.000","-99.000","27.500","","19.400",""
"C0F9U0","2020-02-28 21:00:00","74.000","271.000","0.500","21.700","0.800","1008.500","","0.000","-99.000","-99.000","-99.000","25.700","","19.100",""
"C0AI10","2020-02-28 21:00:00","76.000","182.000","0.800","19.000","0.960","1008.300","","0.000","-99.000","-99.000","-99.000","26.500","","17.600",""
"C0V530","2020-02-28 21:00:00","34.000","251.000","0.600","22.700","0.710","1013.100","","0.000","-99.000","-99.000","-99.000","28.000","","18.100",""
"C0R550","2020-02-28 21:00:00","38.000","136.000","1.400","22.800","0.850","1013.600","","0.000","-99.000","-99.000","-99.000","27.500","","18.300",""
"C0F9L0","2020-02-28 21:00:00","253.000","112.000","0.600","19.800","0.900","987.700","","0.000","-99.000","-99.000","-99.000","23.300","","16.700",""
"C0A950","2020-02-28 21:00:00","60.000","132.000","0.400","17.400","0.990","1011.200","","1.500","-99.000","-99.000","-99.000","21.400","","16.900",""
"C0R160","2020-02-28 21:00:00","45.000","208.000","1.600","22.200","0.990","1011.400","","0.000","-99.000","-99.000","-99.000","27.700","","19.000",""
"C0F9S0","2020-02-28 21:00:00","43.000","336.000","0.400","21.600","0.770","1012.500","","0.000","-99.000","-99.000","-99.000","25.600","","18.800",""
"C0M820","2020-02-28 21:00:00","980.000","52.000","1.600","16.000","0.840","909.500","","0.000","-99.000","-99.000","-99.000","21.800","","12.600",""
"C0G870","2020-02-28 21:00:00","12.000","0.000","0.200","19.600","0.860","1016.700","","0.000","-99.000","-99.000","-99.000","24.400","","17.800",""
"C0R530","2020-02-28 21:00:00","16.000","0.000","0.000","24.700","0.690","1015.200","","0.000","-99.000","-99.000","-99.000","25.500","","20.300",""
"C0O840","2020-02-28 21:00:00","134.000","0.000","0.200","20.300","0.940","999.900","","0.000","-99.000","-99.000","-99.000","26.500","","16.900",""
"C0A890","2020-02-28 21:00:00","40.000","0.000","0.000","18.500","0.960","1012.500","","3.000","-99.000","-99.000","-99.000","24.600","","18.200",""
"C0A660","2020-02-28 21:00:00","97.000","0.000","0.000","16.700","0.960","1006.000","","1.500","-99.000","-99.000","-99.000","24.200","","16.600",""
"C0T9H0","2020-02-28 21:00:00","725.000","174.000","0.600","17.300","0.990","937.700","","0.500","-99.000","-99.000","-99.000","23.600","","14.400",""
"C0R270","2020-02-28 21:00:00","51.000","6.000","1.300","22.600","0.880","1010.400","","0.000","-99.000","-99.000","-99.000","28.000","","20.100",""
"C0O980","2020-02-28 21:00:00","18.000","334.000","1.300","21.600","0.840","1016.200","","0.000","-99.000","-99.000","-99.000","29.000","","17.300",""
"C0T9I0","2020-02-28 21:00:00","152.000","0.000","0.000","20.600","0.900","1001.800","","0.000","-99.000","-99.000","-99.000","25.100","","16.900",""
"C0V760","2020-02-28 21:00:00","30.000","343.000","1.300","24.200","0.650","1014.200","","0.000","-99.000","-99.000","-99.000","27.500","","19.400",""
"C0AG90","2020-02-28 21:00:00","25.000","0.000","0.000","20.200","0.860","1015.100","","0.000","-99.000","-99.000","-99.000","26.500","","18.500",""
"C0R570","2020-02-28 21:00:00","37.000","56.000","0.700","23.600","0.740","1011.800","","0.000","-99.000","-99.000","-99.000","28.000","","20.500",""
"C0O900","2020-02-28 21:00:00","9.000","332.000","1.900","21.300","0.990","1016.300","","0.000","-99.000","-99.000","-99.000","27.000","","17.600",""
"C0AD00","2020-02-28 21:00:00","86.000","0.000","0.100","17.400","0.960","1007.500","","1.000","-99.000","-99.000","-99.000","23.700","","17.400",""
"C0V700","2020-02-28 21:00:00","24.000","18.000","0.800","24.300","0.650","1013.600","","0.000","-99.000","-99.000","-99.000","27.100","","20.600",""
"C0AH00","2020-02-28 21:00:00","38.000","0.000","0.000","18.700","1.000","1012.900","","0.500","-99.000","-99.000","-99.000","25.500","","18.500",""
"C0X080","2020-02-28 21:00:00","2.000","9.000","0.300","19.300","0.900","1017.000","","0.000","-99.000","-99.000","-99.000","28.000","","16.000",""
"C0G910","2020-02-28 21:00:00","42.000","23.000","1.100","20.200","0.900","1013.200","","0.000","-99.000","-99.000","-99.000","24.900","","17.800",""
"C0I480","2020-02-28 21:00:00","2165.000","0.000","0.200","6.800","0.840","791.600","","0.000","-99.000","-99.000","-99.000","14.400","","5.700",""
"C0A860","2020-02-28 21:00:00","362.000","0.000","0.200","17.300","0.850","975.700","","2.500","-99.000","-99.000","-99.000","23.300","","16.700",""
"C0U940","2020-02-28 21:00:00","25.000","239.000","0.700","20.100","0.990","1016.200","","3.000","-99.000","-99.000","-99.000","24.800","","17.000",""
"C0S970","2020-02-28 21:00:00","19.000","297.000","2.800","21.300","0.940","1015.900","","6.500","-99.000","-99.000","-99.000","25.600","","20.200",""
"C0V260","2020-02-28 21:00:00","126.000","356.000","1.100","21.800","0.820","1002.800","","0.000","-99.000","-99.000","-99.000","30.200","","18.700",""
"C0H990","2020-02-28 21:00:00","3076.000","223.000","2.600","5.000","0.270","707.900","","0.000","-99.000","-99.000","-99.000","11.500","","1.400",""
"C0AH90","2020-02-28 21:00:00","660.000","0.000","0.000","14.900","0.990","946.300","","1.000","-99.000","-99.000","-99.000","21.900","","14.500",""
"C0W150","2020-02-28 21:00:00","42.000","0.000","0.000","18.100","0.850","1013.600","","0.000","-99.000","-99.000","-99.000","23.800","","16.700",""
"C0F000","2020-02-28 21:00:00","273.000","0.000","0.100","18.600","0.990","983.700","","0.000","-99.000","-99.000","-99.000","22.100","","16.000",""
"C0K410","2020-02-28 21:00:00","20.000","14.000","1.200","19.900","0.880","1014.100","","0.000","-99.000","-99.000","-99.000","24.600","","17.400",""
"C0R140","2020-02-28 21:00:00","740.000","341.000","1.100","17.200","0.970","936.500","","0.000","-99.000","-99.000","-99.000","22.900","","15.400",""
"C0V800","2020-02-28 21:00:00","256.000","0.000","0.000","22.100","0.810","986.400","","0.000","-99.000","-99.000","-99.000","28.100","","18.500",""
"C0S830","2020-02-28 21:00:00","288.000","211.000","0.400","20.500","0.940","987.200","","4.500","-99.000","-99.000","-99.000","28.900","","18.200",""
"C0S920","2020-02-28 21:00:00","98.000","316.000","0.300","21.500","0.890","1002.300","","0.000","-99.000","-99.000","-99.000","27.100","","18.700",""
"C0V640","2020-02-28 21:00:00","35.000","298.000","1.900","23.400","0.730","1013.400","","0.000","-99.000","-99.000","-99.000","27.400","","19.200",""
"C0AH80","2020-02-28 21:00:00","68.000","0.000","0.000","18.400","0.950","1009.000","","0.000","-99.000","-99.000","-99.000","25.900","","18.400",""
"C0K250","2020-02-28 21:00:00","12.000","39.000","1.100","18.700","0.950","1016.000","","0.000","-99.000","-99.000","-99.000","26.200","","15.400",""
"C0R840","2020-02-28 21:00:00","536.000","91.000","1.900","19.100","-99.000","957.200","","1.500","-99.000","-99.000","-99.000","23.200","","16.700",""
"C0I410","2020-02-28 21:00:00","180.000","0.000","0.000","20.300","0.850","996.200","","0.000","-99.000","-99.000","-99.000","26.600","","17.500",""
"C0M410","2020-02-28 21:00:00","245.000","333.000","0.800","20.100","0.710","985.100","","0.000","-99.000","-99.000","-99.000","30.300","","17.000",""
"C0F9Z0","2020-02-28 21:00:00","3193.000","186.000","2.700","3.100","0.660","697.800","","0.000","-99.000","-99.000","-99.000","12.800","","1.600",""
"C0G810","2020-02-28 21:00:00","26.000","0.000","0.000","20.800","0.870","1013.300","","0.000","-99.000","-99.000","-99.000","26.200","","18.700",""
"C0U650","2020-02-28 21:00:00","442.000","0.000","0.000","18.700","0.960","968.400","","0.500","-99.000","-99.000","-99.000","22.500","","15.600",""
"C0D660","2020-02-28 21:00:00","65.000","0.000","0.200","19.200","0.880","1009.900","","0.000","-99.000","-99.000","-99.000","22.200","","18.300",""
"C0E540","2020-02-28 21:00:00","32.000","166.000","0.600","17.400","0.940","1013.900","","0.000","-99.000","-99.000","-99.000","23.400","","17.400",""
"C0W170","2020-02-28 21:00:00","42.000","238.000","1.300","14.500","0.940","1012.100","","0.000","-99.000","-99.000","-99.000","17.300","","12.100",""
"C0Z150","2020-02-28 21:00:00","27.000","194.000","1.400","21.500","0.980","1015.700","","4.000","-99.000","-99.000","-99.000","24.800","","16.900",""
